OrderItemID,OrderID,MenuID,Quantity
OI000997,O013430,M125,1
OI000998,O008627,M056,2
OI000999,O005511,M048,2
OI001000,O002554,M236,3
OI001001,O013861,M126,2
OI001002,O002662,M071,1
OI001003,O001019,M188,1
OI001004,O017864,M220,3
OI001005,O010466,M133,2
OI001006,O017273,M019,1
OI001007,O013167,M180,1
OI001008,O012017,M038,3
OI001009,O017487,M215,3
OI001010,O015014,M005,2
OI001011,O006598,M135,3
OI001012,O006826,M183,1
OI001013,O007534,M134,2
OI001014,O014830,M051,3
OI001015,O011839,M195,3
OI001016,O001062,M243,2
OI001017,O005228,M241,1
OI001018,O014506,M033,2
OI001019,O006770,M116,1
OI001020,O007579,M050,2
OI001021,O016309,M057,2
OI001022,O005197,M179,1
OI001023,O016877,M092,1
OI001024,O006304,M218,2
OI001025,O014142,M072,3
OI001026,O009303,M205,1
OI001027,O010584,M042,1
OI001028,O007501,M007,1
OI001029,O017319,M203,2
OI001030,O002059,M079,1
OI001031,O013680,M235,2
OI001032,O010171,M145,1
OI001033,O002077,M123,1
OI001034,O012294,M105,2
OI001035,O005735,M008,2
OI001036,O009487,M067,3
OI001037,O004958,M007,2
OI001038,O007857,M153,2
OI001039,O018612,M001,3
OI001040,O019264,M198,2
OI001041,O017157,M100,2
OI001042,O010365,M217,2
OI001043,O018968,M078,3
OI001044,O011896,M211,3
OI001045,O007931,M047,3
OI001046,O005644,M088,3
OI001047,O002438,M031,2
OI001048,O017782,M141,1
OI001049,O006910,M196,3
OI001050,O005366,M030,3
OI001051,O004211,M225,3
OI001052,O015184,M136,1
OI001053,O002663,M114,2
OI001054,O004827,M241,3
OI001055,O005376,M232,2
OI001056,O010487,M227,1
OI001057,O016653,M140,2
OI001058,O006211,M132,3
OI001059,O003296,M130,3
OI001060,O013326,M156,3
OI001061,O003747,M175,3
OI001062,O000429,M216,2
OI001063,O006748,M167,2
OI001064,O013595,M225,2
OI001065,O007988,M225,3
OI001066,O019628,M002,3
OI001067,O013313,M184,1
OI001068,O006828,M233,1
OI001069,O009007,M215,2
OI001070,O004681,M193,3
OI001071,O015948,M036,2
OI001072,O001840,M093,2
OI001073,O016013,M100,3
OI001074,O018081,M073,1
OI001075,O017583,M065,2
OI001076,O008876,M109,1
OI001077,O005800,M175,1
OI001078,O010191,M040,1
OI001079,O013172,M162,1
OI001080,O007127,M137,3
OI001081,O016939,M177,2
OI001082,O013360,M177,2
OI001083,O001416,M114,1
OI001084,O005252,M034,3
OI001085,O002259,M186,2
OI001086,O013591,M218,2
OI001087,O000552,M127,1
OI001088,O014999,M017,2
OI001089,O009282,M248,3
OI001090,O005376,M033,3
OI001091,O017841,M053,1
OI001092,O010046,M240,2
OI001093,O015421,M102,2
OI001094,O000020,M027,3
OI001095,O007738,M068,1
OI001096,O011913,M045,2
OI001097,O011131,M214,3
OI001098,O006415,M113,3
OI001099,O018838,M168,1
OI001100,O019910,M033,2
OI001101,O005363,M007,2
OI001102,O003027,M066,1
OI001103,O000897,M144,2
OI001104,O006273,M240,1
OI001105,O008640,M081,3
OI001106,O008586,M223,1
OI001107,O015776,M113,1
OI001108,O009619,M183,3
OI001109,O010056,M048,2
OI001110,O001929,M068,3
OI001111,O008508,M062,1
OI001112,O016407,M241,3
OI001113,O010538,M087,2
OI001114,O015643,M194,3
OI001115,O008329,M116,2
OI001116,O004081,M223,3
OI001117,O004873,M208,2
OI001118,O013483,M071,3
OI001119,O001294,M021,3
OI001120,O017486,M223,3
OI001121,O008199,M199,2
OI001122,O003816,M179,3
OI001123,O009367,M018,2
OI001124,O018586,M191,1
OI001125,O003421,M140,2
OI001126,O015140,M230,3
OI001127,O015167,M235,2
OI001128,O007577,M041,3
OI001129,O003290,M136,1
OI001130,O008915,M250,1
OI001131,O013586,M246,2
OI001132,O018039,M175,2
OI001133,O018979,M046,3
OI001134,O018104,M197,3
OI001135,O004135,M085,2
OI001136,O003335,M218,1
OI001137,O005950,M136,1
OI001138,O012702,M007,1
OI001139,O000052,M092,3
OI001140,O009748,M007,3
OI001141,O015509,M193,1
OI001142,O009599,M198,1
OI001143,O014238,M159,1
OI001144,O000722,M103,3
OI001145,O010053,M119,1
OI001146,O005850,M058,2
OI001147,O018385,M095,2
OI001148,O012904,M222,2
OI001149,O015035,M173,2
OI001150,O008391,M235,2
OI001151,O005063,M230,2
OI001152,O016745,M109,2
OI001153,O016457,M085,3
OI001154,O012248,M119,1
OI001155,O015045,M006,3
OI001156,O000649,M216,1
OI001157,O010277,M097,2
OI001158,O017314,M148,1
OI001159,O014573,M057,2
OI001160,O009269,M201,2
OI001161,O008687,M194,1
OI001162,O000436,M027,3
OI001163,O009197,M212,2
OI001164,O013226,M086,1
OI001165,O013231,M038,2
OI001166,O010760,M098,1
OI001167,O011604,M215,1
OI001168,O000354,M143,3
OI001169,O001752,M096,3
OI001170,O004182,M074,2
OI001171,O006499,M238,1
OI001172,O010742,M097,2
OI001173,O000368,M237,2
OI001174,O009629,M041,2
OI001175,O009490,M234,3
OI001176,O010341,M215,3
OI001177,O011437,M139,3
OI001178,O019635,M228,3
OI001179,O001857,M131,1
OI001180,O016525,M168,2
OI001181,O004397,M091,3
OI001182,O013817,M102,3
OI001183,O002276,M194,3
OI001184,O014322,M023,3
OI001185,O011330,M001,3
OI001186,O018859,M189,3
OI001187,O004069,M064,1
OI001188,O003583,M123,1
OI001189,O000949,M081,1
OI001190,O018234,M229,3
OI001191,O012280,M142,2
OI001192,O010599,M097,1
OI001193,O016651,M066,1
OI001194,O004773,M183,3
OI001195,O018341,M150,1
OI001196,O012996,M138,2
OI001197,O009748,M071,1
OI001198,O014621,M034,2
OI001199,O009947,M102,2
OI001200,O015374,M089,1
OI001201,O019148,M012,1
OI001202,O001090,M012,1
OI001203,O019596,M001,1
OI001204,O012888,M089,2
OI001205,O005596,M053,2
OI001206,O019507,M248,3
OI001207,O002016,M064,2
OI001208,O012156,M101,1
OI001209,O016644,M125,1
OI001210,O013015,M116,3
OI001211,O013309,M063,2
OI001212,O011663,M201,1
OI001213,O014556,M155,3
OI001214,O019876,M207,3
OI001215,O019965,M208,3
OI001216,O015799,M112,2
OI001217,O000110,M042,3
OI001218,O001117,M072,1
OI001219,O016028,M090,2
OI001220,O000179,M150,3
OI001221,O018747,M080,2
OI001222,O002220,M139,1
OI001223,O004048,M188,3
OI001224,O017021,M022,3
OI001225,O005737,M083,3
OI001226,O000622,M041,1
OI001227,O003773,M215,1
OI001228,O010135,M017,3
OI001229,O004934,M235,3
OI001230,O009434,M118,1
OI001231,O007216,M022,2
OI001232,O017249,M249,2
OI001233,O002726,M220,2
OI001234,O000792,M096,3
OI001235,O018588,M015,3
OI001236,O004698,M037,1
OI001237,O003269,M081,3
OI001238,O019144,M075,1
OI001239,O014498,M104,3
OI001240,O003398,M076,1
OI001241,O003680,M039,3
OI001242,O011453,M083,1
OI001243,O019375,M146,3
OI001244,O007909,M038,3
OI001245,O012781,M147,1
OI001246,O015280,M167,3
OI001247,O008416,M215,3
OI001248,O007863,M214,3
OI001249,O014866,M150,3
OI001250,O019395,M012,1
OI001251,O018148,M147,1
OI001252,O001482,M115,3
OI001253,O016980,M073,3
OI001254,O007959,M133,3
OI001255,O000683,M028,3
OI001256,O018303,M071,2
OI001257,O001408,M018,2
OI001258,O012186,M101,2
OI001259,O006083,M152,3
OI001260,O018592,M146,1
OI001261,O011470,M229,2
OI001262,O013665,M222,2
OI001263,O015337,M162,1
OI001264,O010907,M154,1
OI001265,O015504,M005,3
OI001266,O004291,M159,3
OI001267,O006462,M134,3
OI001268,O006374,M046,1
OI001269,O006379,M038,1
OI001270,O019905,M175,3
OI001271,O017887,M071,1
OI001272,O003703,M193,3
OI001273,O006837,M043,1
OI001274,O000076,M078,1
OI001275,O007610,M183,3
OI001276,O002165,M059,2
OI001277,O003425,M002,3
OI001278,O018027,M021,2
OI001279,O014830,M012,1
OI001280,O007680,M072,1
OI001281,O007646,M137,1
OI001282,O000643,M014,1
OI001283,O012445,M186,1
OI001284,O007027,M124,2
OI001285,O003951,M129,1
OI001286,O003512,M173,1
OI001287,O010223,M071,1
OI001288,O017654,M022,3
OI001289,O013539,M098,2
OI001290,O016591,M210,1
OI001291,O007216,M118,2
OI001292,O014810,M004,1
OI001293,O005866,M223,2
OI001294,O006975,M032,2
OI001295,O018935,M044,1
OI001296,O010415,M084,2
OI001297,O013175,M183,2
OI001298,O008347,M003,2
OI001299,O018081,M180,3
OI001300,O019564,M227,3
OI001301,O019350,M018,3
OI001302,O019868,M027,1
OI001303,O007067,M018,3
OI001304,O008246,M149,3
OI001305,O009516,M026,2
OI001306,O012445,M112,1
OI001307,O019684,M132,3
OI001308,O001853,M119,1
OI001309,O014929,M097,2
OI001310,O011584,M191,1
OI001311,O014809,M041,1
OI001312,O017413,M181,1
OI001313,O001889,M148,1
OI001314,O002337,M179,1
OI001315,O012321,M047,3
OI001316,O014793,M198,1
OI001317,O016113,M163,1
OI001318,O008110,M122,3
OI001319,O018962,M091,1
OI001320,O001713,M008,1
OI001321,O019314,M092,3
OI001322,O015128,M235,1
OI001323,O013482,M201,2
OI001324,O013276,M147,2
OI001325,O016899,M029,1
OI001326,O019104,M218,2
OI001327,O002630,M225,3
OI001328,O011799,M153,1
OI001329,O016661,M074,2
OI001330,O000158,M196,2
OI001331,O008272,M218,3
OI001332,O014058,M113,3
OI001333,O001605,M200,1
OI001334,O008400,M179,1
OI001335,O005848,M108,3
OI001336,O010210,M111,2
OI001337,O014644,M190,3
OI001338,O019115,M129,1
OI001339,O000502,M043,1
OI001340,O005673,M250,2
OI001341,O004959,M155,2
OI001342,O007816,M163,2
OI001343,O002783,M111,3
OI001344,O008996,M162,1
OI001345,O003808,M111,1
OI001346,O006253,M127,3
OI001347,O001901,M098,3
OI001348,O013448,M185,3
OI001349,O003680,M246,1
OI001350,O016529,M167,1
OI001351,O009887,M210,1
OI001352,O014583,M243,2
OI001353,O006391,M041,2
OI001354,O017813,M021,2
OI001355,O000445,M106,2
OI001356,O003680,M193,2
OI001357,O011206,M150,3
OI001358,O008133,M167,1
OI001359,O003038,M207,1
OI001360,O011635,M124,3
OI001361,O007196,M144,2
OI001362,O010581,M001,2
OI001363,O014101,M026,3
OI001364,O019277,M195,3
OI001365,O006947,M149,3
OI001366,O005641,M164,3
OI001367,O009897,M031,3
OI001368,O011494,M015,3
OI001369,O016177,M002,3
OI001370,O010183,M039,2
OI001371,O006830,M047,3
OI001372,O014083,M003,2
OI001373,O017462,M185,2
OI001374,O015362,M137,3
OI001375,O012490,M070,1
OI001376,O019916,M059,3
OI001377,O003898,M087,3
OI001378,O011577,M003,3
OI001379,O000596,M047,3
OI001380,O017071,M201,2
OI001381,O013171,M107,1
OI001382,O000669,M042,2
OI001383,O001990,M133,1
OI001384,O017869,M122,1
OI001385,O019387,M145,1
OI001386,O015322,M250,1
OI001387,O014194,M070,1
OI001388,O001897,M061,3
OI001389,O007991,M163,2
OI001390,O012998,M180,3
OI001391,O004860,M132,3
OI001392,O006976,M112,2
OI001393,O002823,M197,1
OI001394,O006718,M064,3
OI001395,O007506,M071,2
OI001396,O005527,M044,1
OI001397,O002449,M035,1
OI001398,O005169,M210,1
OI001399,O000648,M097,1
OI001400,O002650,M142,1
OI001401,O008800,M215,1
OI001402,O008482,M163,2
OI001403,O006908,M025,3
OI001404,O004565,M246,1
OI001405,O018790,M055,2
OI001406,O013046,M235,1
OI001407,O006118,M249,1
OI001408,O008179,M096,3
OI001409,O011397,M164,2
OI001410,O001491,M133,2
OI001411,O016073,M055,1
OI001412,O015757,M043,3
OI001413,O015637,M124,2
OI001414,O012092,M126,3
OI001415,O006726,M053,1
OI001416,O006209,M071,3
OI001417,O008128,M081,2
OI001418,O017804,M173,2
OI001419,O013869,M093,3
OI001420,O005303,M171,2
OI001421,O018137,M060,3
OI001422,O014500,M067,1
OI001423,O004508,M160,1
OI001424,O008748,M177,1
OI001425,O017932,M005,2
OI001426,O002532,M056,3
OI001427,O010430,M085,1
OI001428,O016419,M150,1
OI001429,O001156,M035,3
OI001430,O006929,M014,3
OI001431,O008167,M106,1
OI001432,O009926,M190,1
OI001433,O003230,M152,2
OI001434,O017516,M131,3
OI001435,O019613,M179,1
OI001436,O009384,M102,2
OI001437,O009832,M217,1
OI001438,O003817,M038,1
OI001439,O015710,M188,3
OI001440,O013120,M058,2
OI001441,O014961,M218,2
OI001442,O008545,M003,1
OI001443,O019437,M210,2
OI001444,O000345,M226,3
OI001445,O019655,M112,3
OI001446,O017895,M185,2
OI001447,O018605,M077,2
OI001448,O014816,M097,2
OI001449,O012050,M189,3
OI001450,O007872,M212,3
OI001451,O017078,M015,3
OI001452,O009801,M027,2
OI001453,O012817,M171,3
OI001454,O005192,M093,1
OI001455,O003579,M051,1
OI001456,O011670,M217,2
OI001457,O011652,M199,2
OI001458,O018056,M032,3
OI001459,O004521,M068,1
OI001460,O009882,M146,3
OI001461,O015414,M001,1
OI001462,O004564,M100,1
OI001463,O018947,M127,1
OI001464,O017885,M088,3
OI001465,O013588,M188,2
OI001466,O001388,M146,3
OI001467,O018203,M161,1
OI001468,O007128,M197,1
OI001469,O007262,M222,1
OI001470,O000401,M187,1
OI001471,O019672,M242,1
OI001472,O009491,M124,1
OI001473,O011291,M007,3
OI001474,O011366,M050,2
OI001475,O016144,M218,2
OI001476,O003695,M045,2
OI001477,O007197,M090,2
OI001478,O005259,M239,3
OI001479,O019436,M116,3
OI001480,O005652,M233,2
OI001481,O010747,M075,2
OI001482,O011066,M109,2
OI001483,O016035,M210,2
OI001484,O013852,M191,3
OI001485,O006895,M112,3
OI001486,O013005,M154,2
OI001487,O018364,M202,3
OI001488,O010476,M219,1
OI001489,O013509,M088,2
OI001490,O006221,M100,3
OI001491,O014328,M073,3
OI001492,O000403,M065,1
OI001493,O017611,M200,2
OI001494,O002864,M208,1
OI001495,O015411,M044,2
OI001496,O010707,M039,3
OI001497,O011571,M209,3
OI001498,O018920,M061,3
OI001499,O008889,M019,2
OI001500,O009039,M226,1
OI001501,O002293,M222,1
OI001502,O013940,M099,3
OI001503,O011045,M099,1
OI001504,O018708,M143,1
OI001505,O018442,M208,3
OI001506,O011778,M175,2
OI001507,O010237,M129,1
OI001508,O012392,M002,1
OI001509,O014935,M209,1
OI001510,O017894,M224,1
OI001511,O006104,M009,1
OI001512,O001373,M233,2
OI001513,O014423,M188,1
OI001514,O017449,M150,1
OI001515,O004957,M184,2
OI001516,O006838,M084,2
OI001517,O018466,M236,1
OI001518,O003873,M070,2
OI001519,O014200,M070,2
OI001520,O007939,M065,1
OI001521,O016366,M201,3
OI001522,O004936,M146,1
OI001523,O017449,M152,3
OI001524,O005644,M011,3
OI001525,O017968,M060,1
OI001526,O001526,M160,2
OI001527,O018071,M226,3
OI001528,O019053,M028,1
OI001529,O010163,M196,2
OI001530,O015212,M172,1
OI001531,O007871,M201,2
OI001532,O006266,M222,2
OI001533,O017197,M042,2
OI001534,O007796,M088,2
OI001535,O001670,M023,2
OI001536,O019206,M069,2
OI001537,O003273,M132,3
OI001538,O017126,M194,3
OI001539,O006223,M017,3
OI001540,O016951,M031,3
OI001541,O015553,M019,3
OI001542,O019710,M157,3
OI001543,O003975,M012,1
OI001544,O002197,M197,2
OI001545,O015151,M106,1
OI001546,O016074,M023,3
OI001547,O019226,M103,2
OI001548,O012214,M154,3
OI001549,O017436,M203,2
OI001550,O011795,M019,3
OI001551,O019974,M202,2
OI001552,O003944,M012,2
OI001553,O011644,M158,2
OI001554,O010501,M195,1
OI001555,O015753,M142,3
OI001556,O006366,M090,1
OI001557,O012838,M124,2
OI001558,O005200,M174,2
OI001559,O011050,M049,2
OI001560,O017527,M173,1
OI001561,O003172,M233,1
OI001562,O013603,M042,2
OI001563,O005057,M027,3
OI001564,O008291,M050,2
OI001565,O016318,M140,3
OI001566,O017521,M002,3
OI001567,O019635,M173,2
OI001568,O006476,M197,3
OI001569,O015161,M042,1
OI001570,O005855,M152,3
OI001571,O007750,M222,1
OI001572,O013264,M003,1
OI001573,O005199,M217,2
OI001574,O019087,M116,1
OI001575,O007673,M094,2
OI001576,O013868,M194,1
OI001577,O003928,M214,3
OI001578,O004660,M129,3
OI001579,O006699,M045,3
OI001580,O019563,M141,3
OI001581,O009617,M043,2
OI001582,O002034,M087,1
OI001583,O002004,M186,3
OI001584,O013606,M048,3
OI001585,O018956,M050,2
OI001586,O017058,M117,1
OI001587,O006317,M019,1
OI001588,O017434,M154,2
OI001589,O007301,M173,3
OI001590,O013223,M031,1
OI001591,O003974,M107,1
OI001592,O009909,M025,3
OI001593,O018935,M192,3
OI001594,O011945,M011,1
OI001595,O012165,M238,2
OI001596,O006038,M065,2
OI001597,O015800,M142,3
OI001598,O016422,M043,2
OI001599,O014020,M133,3
OI001600,O002930,M035,2
OI001601,O018178,M132,2
OI001602,O000880,M035,1
OI001603,O006207,M242,3
OI001604,O000744,M063,1
OI001605,O017294,M139,3
OI001606,O006457,M053,1
OI001607,O019646,M149,2
OI001608,O001445,M029,3
OI001609,O015357,M160,1
OI001610,O013046,M163,1
OI001611,O000745,M192,3
OI001612,O004188,M237,1
OI001613,O012438,M104,2
OI001614,O016117,M178,3
OI001615,O015387,M054,1
OI001616,O017178,M062,3
OI001617,O004822,M062,2
OI001618,O001709,M205,2
OI001619,O008946,M128,2
OI001620,O002295,M056,3
OI001621,O006810,M227,1
OI001622,O005361,M246,2
OI001623,O008192,M173,1
OI001624,O015380,M204,2
OI001625,O008506,M163,2
OI001626,O015615,M045,2
OI001627,O003778,M239,3
OI001628,O014696,M183,1
OI001629,O019519,M233,3
OI001630,O011427,M156,1
OI001631,O017700,M222,3
OI001632,O004462,M108,1
OI001633,O006058,M212,1
OI001634,O006911,M053,2
OI001635,O001324,M087,1
OI001636,O000891,M075,3
OI001637,O008592,M041,3
OI001638,O011141,M069,2
OI001639,O014022,M086,2
OI001640,O018695,M224,1
OI001641,O004361,M248,3
OI001642,O014878,M073,2
OI001643,O007370,M234,3
OI001644,O016246,M195,3
OI001645,O009622,M230,1
OI001646,O016924,M086,1
OI001647,O014483,M128,3
OI001648,O003493,M250,1
OI001649,O005870,M194,3
OI001650,O014656,M170,1
OI001651,O005413,M242,2
OI001652,O004619,M130,3
OI001653,O011137,M046,3
OI001654,O016597,M231,2
OI001655,O004700,M147,2
OI001656,O010337,M037,2
OI001657,O010892,M229,3
OI001658,O005984,M173,1
OI001659,O008853,M026,2
OI001660,O003244,M164,1
OI001661,O007840,M170,3
OI001662,O017099,M182,2
OI001663,O006518,M116,1
OI001664,O010726,M239,2
OI001665,O018942,M018,1
OI001666,O018823,M184,2
OI001667,O006632,M241,1
OI001668,O010672,M116,1
OI001669,O001313,M213,3
OI001670,O009898,M170,1
OI001671,O018390,M069,1
OI001672,O001055,M241,1
OI001673,O011387,M215,3
OI001674,O017329,M202,3
OI001675,O016222,M241,1
OI001676,O017710,M060,2
OI001677,O014287,M114,2
OI001678,O019821,M032,3
OI001679,O009688,M018,3
OI001680,O019296,M215,3
OI001681,O007541,M085,2
OI001682,O000293,M202,2
OI001683,O009800,M161,1
OI001684,O004599,M238,1
OI001685,O002033,M211,2
OI001686,O016832,M135,1
OI001687,O006898,M106,3
OI001688,O001867,M058,2
OI001689,O015712,M063,2
OI001690,O018431,M021,2
OI001691,O016566,M106,3
OI001692,O010276,M124,1
OI001693,O005966,M192,1
OI001694,O011250,M093,1
OI001695,O019137,M039,2
OI001696,O019733,M244,1
OI001697,O019449,M108,1
OI001698,O003076,M235,2
OI001699,O005178,M048,1
OI001700,O011659,M106,3
OI001701,O014595,M191,2
OI001702,O001598,M119,1
OI001703,O013559,M136,1
OI001704,O006859,M098,1
OI001705,O015289,M132,2
OI001706,O007647,M054,2
OI001707,O002309,M107,3
OI001708,O014323,M050,2
OI001709,O000135,M038,3
OI001710,O000477,M140,3
OI001711,O010039,M152,3
OI001712,O008954,M181,1
OI001713,O011754,M011,1
OI001714,O012390,M076,1
OI001715,O016295,M002,2
OI001716,O017979,M074,1
OI001717,O013095,M181,3
OI001718,O003358,M009,1
OI001719,O014748,M230,3
OI001720,O009829,M034,1
OI001721,O004160,M104,1
OI001722,O015359,M214,2
OI001723,O006295,M105,1
OI001724,O012776,M220,3
OI001725,O009768,M202,2
OI001726,O012163,M045,1
OI001727,O008097,M052,3
OI001728,O012047,M161,1
OI001729,O009331,M214,2
OI001730,O011447,M043,1
OI001731,O013493,M180,2
OI001732,O013300,M170,3
OI001733,O000932,M234,1
OI001734,O017977,M194,2
OI001735,O000761,M090,3
OI001736,O004770,M176,1
OI001737,O015506,M185,3
OI001738,O007686,M034,3
OI001739,O018573,M042,1
OI001740,O009804,M078,1
OI001741,O006604,M090,3
OI001742,O003220,M100,3
OI001743,O001895,M165,1
OI001744,O002745,M077,3
OI001745,O008689,M185,1
OI001746,O013118,M051,2
OI001747,O010623,M223,2
OI001748,O013860,M075,1
OI001749,O012285,M002,3
OI001750,O006099,M213,2
OI001751,O003216,M190,3
OI001752,O010407,M146,3
OI001753,O012630,M042,2
OI001754,O016179,M024,3
OI001755,O019616,M112,3
OI001756,O018045,M198,3
OI001757,O001734,M053,1
OI001758,O002392,M122,3
OI001759,O015957,M033,3
OI001760,O019572,M056,2
OI001761,O001838,M002,3
OI001762,O009786,M230,2
OI001763,O006228,M024,3
OI001764,O010978,M124,1
OI001765,O015057,M112,1
OI001766,O015947,M135,3
OI001767,O009661,M237,1
OI001768,O009442,M116,3
OI001769,O010944,M144,1
OI001770,O017649,M208,2
OI001771,O008275,M147,3
OI001772,O002931,M196,3
OI001773,O008191,M185,2
OI001774,O003120,M013,1
OI001775,O009837,M244,1
OI001776,O012002,M072,2
OI001777,O003820,M195,1
OI001778,O013000,M193,3
OI001779,O015395,M249,1
OI001780,O004727,M013,3
OI001781,O008834,M137,2
OI001782,O005565,M172,1
OI001783,O000871,M118,2
OI001784,O019524,M152,2
OI001785,O012205,M051,2
OI001786,O001753,M189,2
OI001787,O010911,M242,1
OI001788,O013633,M057,3
OI001789,O008050,M219,3
OI001790,O015076,M169,2
OI001791,O010525,M215,3
OI001792,O017690,M133,3
OI001793,O018523,M032,2
OI001794,O018506,M055,3
OI001795,O013003,M019,2
OI001796,O008967,M011,3
OI001797,O000695,M147,2
OI001798,O007998,M136,1
OI001799,O008009,M114,1
OI001800,O009808,M076,3
OI001801,O006842,M138,2
OI001802,O015284,M194,2
OI001803,O007772,M039,2
OI001804,O009620,M041,1
OI001805,O001760,M210,2
OI001806,O011389,M146,3
OI001807,O001274,M155,2
OI001808,O016795,M058,1
OI001809,O004541,M248,2
OI001810,O001325,M120,2
OI001811,O011133,M240,3
OI001812,O003571,M108,2
OI001813,O017904,M071,3
OI001814,O011501,M174,1
OI001815,O002125,M032,1
OI001816,O001571,M024,1
OI001817,O008046,M078,2
OI001818,O003897,M070,3
OI001819,O013289,M152,3
OI001820,O008489,M048,2
OI001821,O003794,M212,2
OI001822,O012823,M003,1
OI001823,O005672,M027,2
OI001824,O010425,M249,3
OI001825,O016787,M044,2
OI001826,O009541,M180,1
OI001827,O009273,M068,1
OI001828,O018712,M106,1
OI001829,O000137,M004,1
OI001830,O015714,M053,2
OI001831,O004690,M166,2
OI001832,O007081,M106,2
OI001833,O000323,M238,3
OI001834,O011908,M005,3
OI001835,O004308,M144,3
OI001836,O012270,M006,1
OI001837,O002710,M080,1
OI001838,O016487,M012,2
OI001839,O017926,M038,2
OI001840,O005680,M123,3
OI001841,O005180,M061,2
OI001842,O008037,M057,2
OI001843,O004754,M044,1
OI001844,O001701,M176,2
OI001845,O003039,M065,2
OI001846,O002353,M017,1
OI001847,O006822,M210,3
OI001848,O000766,M041,1
OI001849,O005901,M077,3
OI001850,O000095,M083,3
OI001851,O001009,M153,2
OI001852,O004644,M152,1
OI001853,O006109,M207,2
OI001854,O008800,M174,3
OI001855,O015849,M167,3
OI001856,O014631,M027,1
OI001857,O004032,M191,3
OI001858,O017904,M231,3
OI001859,O010489,M044,2
OI001860,O001349,M070,3
OI001861,O002331,M083,2
OI001862,O009670,M230,2
OI001863,O001658,M247,3
OI001864,O003485,M204,2
OI001865,O010374,M116,1
OI001866,O015085,M037,3
OI001867,O000232,M182,1
OI001868,O010885,M001,3
OI001869,O008615,M075,1
OI001870,O014937,M126,3
OI001871,O007545,M081,1
OI001872,O016251,M209,2
OI001873,O001454,M232,2
OI001874,O005849,M244,2
