OrderID,CustomerID,KitchenID,RiderID,OrderDate,PreparationTime,DeliveryTime,OrderStatus,TotalAmount,Discount,TotalCost,CustomerRating,DistanceKM,PaymentMethod,DeliveryPartner,Weather,TrafficLevel,TimeSlot,OrderPriority,CouponCode,DiscountType,PreparationDelayReason,DeliveryDelayReason
O000150,C01291,K019,R0032,2025-01-12,11,30,Delivered,1266,179,1001,3.1,11,Debit Card,In-House,Sunny,Low,Lunch,Normal,FESTIVE20,Percentage,,
O000151,C02512,K029,R0415,2025-04-04,36,27,Delivered,794,190,450,4.4,4,Cash,Dunzo,Rainy,Medium,Breakfast,Normal,WELCOME100,Flat,Equipment Issue,
O000152,C01788,K017,R0080,2026-03-12,30,27,Delivered,680,127,401,4.8,14,Debit Card,Porter,Rainy,Low,Lunch,Normal,FIRST50,No Discount,Staff Shortage,
O000153,C01466,K026,R0132,2025-11-19,39,45,Delivered,624,108,345,3.6,6,Cash,Porter,Cloudy,Medium,Lunch,Normal,FESTIVE20,Flat,Staff Shortage,Customer Unavailable
O000154,C00180,K049,R0277,2026-06-12,14,53,Delivered,515,75,407,4.2,13,Wallet,In-House,Sunny,Low,Evening,Normal,WELCOME100,Flat,,Heavy Rain
O000155,C01883,K050,R0093,2026-01-29,11,28,Delivered,1308,72,911,4.2,10,Debit Card,Porter,Cloudy,High,Dinner,Normal,NONE,Percentage,,
O000156,C00734,K032,R0278,2026-01-02,17,59,Delivered,1378,139,901,4.2,14,Wallet,Dunzo,Sunny,Low,Dinner,Normal,WELCOME100,No Discount,,Heavy Rain
O000157,C01651,K031,R0448,2026-12-06,15,28,Delivered,977,47,696,4.7,13,Wallet,In-House,Sunny,High,Breakfast,Express,SAVE50,No Discount,,
O000158,C00784,K050,R0298,2026-11-25,29,28,Delivered,643,188,488,3.1,3,Wallet,Shadowfax,Cloudy,Low,Evening,Express,FIRST50,Percentage,High Order Volume,
O000159,C02654,K009,R0415,2025-07-09,32,55,Cancelled,1444,147,1036,3.5,9,Credit Card,Dunzo,Cloudy,Low,Breakfast,Express,SAVE50,Percentage,Equipment Issue,Rider Delay
O000160,C01532,K037,R0192,2026-09-12,37,28,Delivered,228,33,174,3.8,8,UPI,Dunzo,Cloudy,Medium,Lunch,Normal,FIRST50,Percentage,Ingredient Delay,
O000161,C02698,K023,R0173,2026-10-01,38,15,Delivered,483,50,325,3.3,4,UPI,Porter,Sunny,High,Dinner,Normal,SAVE50,Percentage,Ingredient Delay,
O000162,C01709,K014,R0144,2026-11-17,12,51,Delivered,1479,163,968,4.2,2,Cash,Shadowfax,Cloudy,High,Breakfast,Normal,WELCOME100,Flat,,Traffic
O000163,C02093,K013,R0493,2025-04-29,22,24,Delivered,1304,39,800,3.8,5,Credit Card,Porter,Rainy,High,Lunch,Normal,SAVE50,Flat,,
O000164,C02643,K005,R0299,2026-11-26,14,48,Delivered,422,178,322,4.6,9,UPI,Shadowfax,Rainy,Low,Dinner,Express,NONE,No Discount,,Rider Delay
O000165,C01647,K050,R0339,2025-01-16,13,32,Delivered,469,176,293,4.6,10,Cash,Shadowfax,Rainy,High,Lunch,Express,FIRST50,Percentage,,Customer Unavailable
O000166,C02023,K035,R0071,2025-12-28,30,46,Delivered,956,176,717,4.1,15,UPI,Shadowfax,Rainy,High,Lunch,Express,FESTIVE20,No Discount,Staff Shortage,Rider Delay
O000167,C00528,K033,R0263,2026-08-07,24,32,Delivered,931,73,710,3.7,2,Cash,Dunzo,Cloudy,High,Lunch,Express,SAVE50,No Discount,,Customer Unavailable
O000168,C01972,K043,R0010,2026-06-18,38,18,Delivered,1063,158,790,3.7,10,Debit Card,In-House,Cloudy,Medium,Evening,Normal,FIRST50,No Discount,Ingredient Delay,
O000169,C01086,K045,R0006,2025-11-24,18,53,Delivered,1391,33,1094,4.3,4,Wallet,Porter,Rainy,Low,Evening,Normal,FIRST50,Percentage,,Customer Unavailable
O000170,C01310,K019,R0216,2026-04-19,10,51,Delivered,1021,129,742,4.8,2,Cash,In-House,Rainy,High,Evening,Express,FIRST50,No Discount,,Heavy Rain
O000171,C00182,K003,R0223,2025-04-13,10,37,Delivered,247,86,152,3.1,9,Debit Card,Porter,Rainy,Low,Dinner,Normal,SAVE50,No Discount,,Traffic
O000172,C00394,K032,R0430,2026-08-02,15,15,Delivered,920,111,622,3.0,6,Credit Card,Shadowfax,Rainy,High,Evening,Express,WELCOME100,Percentage,,
O000173,C02282,K046,R0357,2025-02-28,14,57,Delivered,1228,37,800,3.8,7,Cash,Shadowfax,Sunny,Medium,Lunch,Normal,FESTIVE20,Percentage,,Heavy Rain
O000174,C02028,K015,R0166,2025-09-27,13,59,Delivered,763,200,496,3.7,5,Wallet,Porter,Cloudy,High,Evening,Express,SAVE50,No Discount,,Traffic
O000175,C01708,K028,R0160,2026-03-08,34,17,Delivered,733,174,559,3.8,4,Wallet,Shadowfax,Rainy,Low,Lunch,Express,NONE,Percentage,Ingredient Delay,
O000176,C02742,K007,R0025,2026-01-02,30,36,Delivered,665,179,406,3.1,7,UPI,Dunzo,Cloudy,High,Dinner,Normal,FIRST50,No Discount,Ingredient Delay,Traffic
O000177,C01768,K011,R0392,2025-11-26,23,19,Cancelled,664,107,402,3.8,12,UPI,In-House,Rainy,Medium,Dinner,Express,SAVE50,No Discount,,Customer Unavailable
O000178,C02425,K005,R0256,2026-09-03,32,57,Delivered,616,25,458,3.8,13,Wallet,Shadowfax,Cloudy,High,Dinner,Normal,NONE,No Discount,Ingredient Delay,Customer Unavailable
O000179,C01532,K032,R0419,2026-06-04,18,31,Delivered,291,129,187,4.8,5,Cash,Shadowfax,Sunny,Medium,Evening,Express,FIRST50,Percentage,,Heavy Rain
O000180,C00776,K028,R0366,2026-03-25,32,46,Delivered,1062,86,704,3.5,3,UPI,Dunzo,Sunny,Medium,Lunch,Express,FESTIVE20,Flat,High Order Volume,Heavy Rain
O000181,C00065,K029,R0165,2026-06-13,27,19,Delivered,467,65,350,4.0,13,UPI,Shadowfax,Sunny,High,Breakfast,Normal,NONE,Flat,Equipment Issue,
O000182,C01791,K022,R0451,2025-08-18,20,21,Cancelled,363,5,223,4.2,13,Debit Card,In-House,Rainy,Medium,Lunch,Express,FIRST50,Percentage,,Customer Unavailable
O000183,C01967,K030,R0432,2025-11-07,18,18,Delivered,1145,191,661,3.2,7,Credit Card,In-House,Sunny,Low,Lunch,Express,FESTIVE20,Flat,,
O000184,C02369,K009,R0191,2025-04-16,25,37,Delivered,203,160,133,3.4,4,Debit Card,In-House,Rainy,Medium,Lunch,Normal,WELCOME100,Flat,,Customer Unavailable
O000185,C00193,K010,R0124,2025-06-25,30,35,Delivered,666,142,385,4.9,2,Cash,In-House,Cloudy,Low,Lunch,Normal,NONE,Percentage,Staff Shortage,Customer Unavailable
O000186,C00497,K011,R0171,2026-08-27,15,40,Delivered,1033,200,760,4.7,10,Wallet,In-House,Rainy,Low,Breakfast,Express,SAVE50,Percentage,,Heavy Rain
O000187,C00524,K004,R0450,2025-08-21,10,24,Delivered,1332,29,929,3.3,8,Debit Card,Shadowfax,Sunny,High,Lunch,Express,SAVE50,Flat,,
O000188,C01564,K029,R0213,2026-03-22,20,21,Delivered,880,92,650,4.6,9,Wallet,Shadowfax,Cloudy,Medium,Evening,Express,FIRST50,Percentage,,
O000189,C01782,K027,R0030,2026-11-30,19,24,Delivered,1434,48,1003,3.9,7,Debit Card,Shadowfax,Cloudy,High,Dinner,Normal,WELCOME100,No Discount,,
O000190,C02951,K006,R0142,2025-05-13,18,20,Delivered,709,50,526,4.8,10,UPI,Porter,Cloudy,Medium,Dinner,Normal,FESTIVE20,Percentage,,
O000191,C00295,K020,R0035,2025-05-18,37,30,Delivered,909,31,675,3.4,4,UPI,In-House,Sunny,Low,Breakfast,Express,SAVE50,No Discount,Staff Shortage,
O000192,C00783,K045,R0204,2026-04-30,24,55,Cancelled,1150,55,882,3.6,15,UPI,Dunzo,Cloudy,Medium,Dinner,Normal,FIRST50,Percentage,,Heavy Rain
O000193,C02861,K023,R0173,2026-11-02,28,37,Delivered,1174,89,673,3.5,2,Wallet,In-House,Sunny,Medium,Dinner,Express,FESTIVE20,Flat,Staff Shortage,Rider Delay
O000194,C02889,K004,R0267,2026-02-21,24,55,Delivered,416,152,322,3.9,13,Wallet,Porter,Cloudy,High,Breakfast,Express,FIRST50,Percentage,,Traffic
O000195,C02392,K021,R0062,2026-03-25,17,27,Delivered,905,101,694,4.7,14,Debit Card,In-House,Cloudy,High,Evening,Express,SAVE50,No Discount,,
O000196,C00901,K004,R0489,2026-08-23,30,31,Delivered,276,125,175,4.5,3,Credit Card,Porter,Sunny,Medium,Evening,Express,WELCOME100,Percentage,Staff Shortage,Customer Unavailable
O000197,C01542,K033,R0086,2025-07-07,14,46,Delivered,613,72,408,5.0,13,Wallet,In-House,Rainy,Medium,Lunch,Express,SAVE50,Flat,,Traffic
O000198,C00007,K038,R0341,2025-01-11,21,40,Delivered,1097,126,671,4.6,11,Wallet,Dunzo,Sunny,Low,Dinner,Normal,FESTIVE20,Flat,,Rider Delay
O000199,C01574,K010,R0442,2025-12-09,12,57,Delivered,1427,180,861,3.3,4,Wallet,Shadowfax,Sunny,Low,Dinner,Normal,NONE,Flat,,Customer Unavailable
O000200,C02095,K028,R0361,2026-05-20,25,24,Delivered,1071,168,847,3.3,15,Cash,In-House,Sunny,High,Evening,Normal,SAVE50,No Discount,,
O000201,C00948,K016,R0415,2026-05-05,11,44,Delivered,885,59,609,3.9,15,UPI,In-House,Rainy,Medium,Dinner,Express,NONE,No Discount,,Rider Delay
O000202,C02712,K030,R0463,2025-10-18,29,22,Delivered,287,107,200,3.1,2,Cash,Dunzo,Cloudy,Low,Lunch,Normal,SAVE50,Percentage,Staff Shortage,
O000203,C02003,K035,R0005,2025-06-07,16,57,Cancelled,1110,54,781,3.3,4,Wallet,Dunzo,Sunny,Low,Lunch,Express,SAVE50,No Discount,,Traffic
O000204,C02215,K039,R0010,2026-02-25,11,31,Delivered,1247,81,714,5.0,14,Debit Card,In-House,Rainy,Low,Dinner,Express,NONE,Percentage,,Customer Unavailable
O000205,C01271,K035,R0244,2026-03-10,19,24,Delivered,762,191,469,3.2,7,UPI,In-House,Rainy,Medium,Dinner,Express,WELCOME100,Flat,,
O000206,C02967,K043,R0090,2025-07-23,12,42,Delivered,1422,0,935,3.8,7,Debit Card,In-House,Sunny,High,Lunch,Normal,SAVE50,No Discount,,Traffic
O000207,C01893,K017,R0393,2026-07-06,38,26,Delivered,479,27,310,3.7,12,UPI,Porter,Sunny,High,Dinner,Express,SAVE50,No Discount,Ingredient Delay,
O000208,C01615,K040,R0378,2026-05-21,23,27,Delivered,668,130,516,3.1,4,UPI,Dunzo,Sunny,Low,Evening,Normal,FESTIVE20,No Discount,,
O000209,C01440,K035,R0138,2026-02-10,25,40,Delivered,473,38,345,4.0,4,Credit Card,Dunzo,Cloudy,Medium,Lunch,Normal,SAVE50,Percentage,,Traffic
O000210,C00073,K043,R0253,2025-07-17,27,18,Delivered,743,167,465,4.9,3,Credit Card,Porter,Rainy,Low,Breakfast,Normal,SAVE50,Flat,High Order Volume,
O000211,C01925,K004,R0143,2025-12-21,40,32,Delivered,929,179,582,4.8,10,Debit Card,Dunzo,Rainy,Medium,Breakfast,Normal,FIRST50,No Discount,Ingredient Delay,Heavy Rain
O000212,C00471,K010,R0469,2026-11-16,18,34,Delivered,749,18,554,3.5,8,UPI,In-House,Rainy,Medium,Dinner,Express,FIRST50,No Discount,,Customer Unavailable
O000213,C00682,K029,R0201,2026-05-11,17,45,Delivered,1334,20,881,3.5,13,Credit Card,In-House,Cloudy,Medium,Lunch,Express,FIRST50,No Discount,,Heavy Rain
O000214,C00795,K039,R0051,2025-08-16,16,57,Delivered,1434,6,869,4.3,4,UPI,Shadowfax,Sunny,Low,Dinner,Normal,WELCOME100,Percentage,,Customer Unavailable
O000215,C00060,K036,R0330,2026-11-10,12,38,Delivered,693,154,492,3.1,14,Wallet,Dunzo,Sunny,High,Lunch,Normal,FIRST50,No Discount,,Heavy Rain
O000216,C00077,K013,R0296,2025-07-09,16,29,Delivered,853,46,550,4.0,13,Credit Card,In-House,Rainy,High,Breakfast,Normal,FESTIVE20,Flat,,
O000217,C00721,K024,R0026,2026-05-19,27,19,Cancelled,501,156,320,3.4,6,Cash,Shadowfax,Rainy,High,Dinner,Express,FESTIVE20,Percentage,Staff Shortage,Customer Unavailable
O000218,C00321,K004,R0393,2026-11-09,25,32,Delivered,884,87,528,4.2,15,Debit Card,Dunzo,Sunny,Low,Lunch,Express,FIRST50,Flat,,Traffic
O000219,C00579,K006,R0161,2026-02-07,32,60,Delivered,1441,131,1076,3.5,3,Cash,Dunzo,Rainy,High,Dinner,Express,NONE,Percentage,Ingredient Delay,Customer Unavailable
O000220,C01135,K025,R0207,2026-09-01,38,20,Delivered,1193,187,930,4.0,5,UPI,Dunzo,Sunny,Low,Dinner,Normal,NONE,No Discount,Staff Shortage,
O000221,C01203,K029,R0331,2025-12-09,15,21,Delivered,1010,69,566,4.9,7,Cash,Porter,Rainy,High,Lunch,Express,FIRST50,Flat,,
O000222,C02174,K024,R0479,2025-09-06,28,25,Delivered,913,88,570,4.5,9,Wallet,Shadowfax,Cloudy,Medium,Evening,Normal,NONE,No Discount,Equipment Issue,
O000223,C00304,K039,R0313,2026-02-14,17,29,Delivered,1383,139,953,4.7,11,Cash,Shadowfax,Rainy,High,Breakfast,Express,NONE,Flat,,
O000224,C01399,K032,R0434,2025-01-06,38,51,Delivered,678,150,394,3.7,14,Credit Card,Shadowfax,Cloudy,Low,Dinner,Normal,FESTIVE20,Flat,Ingredient Delay,Heavy Rain
O000225,C00232,K047,R0248,2026-03-14,40,51,Delivered,1249,177,963,4.1,11,Credit Card,In-House,Sunny,Low,Lunch,Normal,SAVE50,No Discount,Ingredient Delay,Customer Unavailable
O000226,C01656,K001,R0252,2026-08-04,34,33,Cancelled,1409,169,1018,3.9,7,Debit Card,Dunzo,Sunny,Medium,Dinner,Express,NONE,No Discount,Equipment Issue,Customer Unavailable
O000227,C02887,K044,R0343,2026-09-06,18,51,Delivered,812,188,535,3.2,13,Debit Card,In-House,Cloudy,Low,Lunch,Normal,SAVE50,Flat,,Heavy Rain
O000228,C01982,K035,R0031,2026-11-16,14,36,Delivered,244,32,140,3.5,2,Wallet,In-House,Rainy,High,Breakfast,Normal,FESTIVE20,Percentage,,Customer Unavailable
O000229,C00727,K049,R0229,2026-06-20,16,52,Delivered,1074,95,609,3.1,15,Wallet,Shadowfax,Sunny,High,Dinner,Normal,NONE,Flat,,Traffic
O000230,C00001,K006,R0022,2026-01-24,38,43,Delivered,1199,13,805,4.2,3,Debit Card,Porter,Rainy,Low,Lunch,Express,WELCOME100,No Discount,Ingredient Delay,Customer Unavailable
O000231,C01192,K006,R0039,2026-07-03,18,40,Delivered,614,102,399,4.6,13,Wallet,Porter,Rainy,Medium,Evening,Express,WELCOME100,Flat,,Rider Delay
O000232,C02817,K024,R0461,2025-02-11,18,30,Delivered,225,157,160,4.4,4,Cash,In-House,Sunny,Medium,Lunch,Express,NONE,Percentage,,
O000233,C00465,K047,R0224,2026-03-29,26,34,Delivered,1365,135,852,4.8,6,Debit Card,Porter,Rainy,Low,Breakfast,Express,SAVE50,No Discount,Equipment Issue,Heavy Rain
O000234,C02921,K011,R0273,2025-12-01,40,19,Delivered,905,21,642,3.2,13,Wallet,Porter,Cloudy,Low,Dinner,Normal,WELCOME100,Percentage,Equipment Issue,
O000235,C01743,K040,R0066,2026-10-03,39,39,Delivered,284,177,181,4.0,11,Debit Card,Porter,Sunny,High,Dinner,Express,WELCOME100,Flat,Staff Shortage,Customer Unavailable
O000236,C02936,K045,R0388,2026-03-03,32,53,Delivered,1031,172,804,4.2,8,Wallet,Dunzo,Cloudy,High,Lunch,Express,SAVE50,Flat,Staff Shortage,Traffic
O000237,C00773,K046,R0481,2026-07-24,39,57,Delivered,259,67,174,3.2,15,UPI,Porter,Sunny,Low,Dinner,Normal,WELCOME100,No Discount,High Order Volume,Rider Delay
O000238,C02270,K006,R0171,2025-12-01,25,26,Delivered,1474,164,887,4.2,12,Debit Card,Dunzo,Cloudy,Medium,Dinner,Express,SAVE50,Flat,,
O000239,C01046,K014,R0404,2025-01-19,33,55,Delivered,555,129,318,4.2,3,Wallet,Shadowfax,Sunny,Low,Breakfast,Express,NONE,Flat,Equipment Issue,Heavy Rain
O000240,C02047,K031,R0429,2026-12-25,29,31,Delivered,272,0,170,3.2,7,Wallet,In-House,Sunny,Medium,Evening,Express,FIRST50,No Discount,Staff Shortage,Heavy Rain
O000241,C01397,K039,R0497,2026-01-30,36,54,Delivered,1270,26,833,3.7,4,Cash,Dunzo,Rainy,Low,Breakfast,Express,FESTIVE20,No Discount,Staff Shortage,Traffic
O000242,C00983,K003,R0277,2025-10-21,31,44,Delivered,238,168,149,3.9,6,UPI,In-House,Rainy,High,Lunch,Normal,NONE,No Discount,Ingredient Delay,Traffic
O000243,C00236,K050,R0278,2025-01-11,28,49,Delivered,627,55,357,4.9,10,Cash,Dunzo,Sunny,High,Lunch,Normal,NONE,No Discount,Staff Shortage,Traffic
O000244,C01385,K003,R0068,2026-04-09,13,51,Delivered,1051,185,607,4.7,2,UPI,Shadowfax,Rainy,Low,Evening,Express,NONE,Percentage,,Customer Unavailable
O000245,C01773,K005,R0055,2025-05-20,36,19,Delivered,1237,70,985,3.1,14,Wallet,Dunzo,Rainy,Low,Dinner,Express,FESTIVE20,No Discount,High Order Volume,
O000246,C02597,K018,R0279,2025-08-27,17,26,Cancelled,376,117,236,3.1,13,Debit Card,In-House,Cloudy,Medium,Evening,Express,FESTIVE20,No Discount,,Rider Delay
O000247,C02859,K044,R0281,2026-02-07,33,49,Delivered,625,26,462,4.7,2,Credit Card,In-House,Cloudy,High,Dinner,Express,SAVE50,No Discount,High Order Volume,Customer Unavailable
O000248,C00798,K011,R0131,2025-12-12,35,37,Delivered,1285,10,711,4.8,12,Cash,In-House,Rainy,Low,Breakfast,Express,FESTIVE20,Percentage,Equipment Issue,Rider Delay
O000249,C02011,K049,R0222,2025-04-23,19,22,Delivered,971,71,731,3.9,15,UPI,Dunzo,Rainy,Low,Evening,Express,NONE,No Discount,,
O000250,C02335,K018,R0303,2026-02-28,14,17,Delivered,908,44,667,4.2,13,Wallet,Porter,Sunny,Medium,Lunch,Express,FESTIVE20,No Discount,,
O000251,C01019,K045,R0371,2025-12-30,31,16,Delivered,1163,65,840,4.7,5,Wallet,Shadowfax,Cloudy,Low,Evening,Normal,SAVE50,No Discount,Ingredient Delay,
O000252,C00980,K002,R0441,2025-01-09,38,22,Delivered,1459,145,958,3.9,13,Credit Card,Dunzo,Sunny,Low,Evening,Express,WELCOME100,No Discount,Staff Shortage,
O000253,C01692,K004,R0127,2026-04-01,15,44,Delivered,835,38,475,4.7,12,Debit Card,Shadowfax,Rainy,High,Dinner,Normal,NONE,No Discount,,Traffic
O000254,C01862,K016,R0137,2025-02-20,39,15,Delivered,1489,49,1132,4.1,15,Cash,In-House,Sunny,High,Breakfast,Express,WELCOME100,Percentage,Staff Shortage,
O000255,C00343,K014,R0064,2026-03-08,10,35,Delivered,758,125,454,4.8,8,Cash,In-House,Sunny,Medium,Lunch,Normal,NONE,Flat,,Heavy Rain
O000256,C00342,K031,R0263,2025-10-06,19,32,Delivered,581,62,344,4.6,4,Wallet,Porter,Sunny,Medium,Dinner,Normal,SAVE50,No Discount,,Rider Delay
O000257,C02019,K022,R0332,2026-12-09,16,41,Delivered,1287,13,736,3.5,6,UPI,In-House,Sunny,Medium,Evening,Express,WELCOME100,Flat,,Heavy Rain
O000258,C00493,K017,R0320,2025-07-11,38,19,Delivered,1485,194,1015,4.9,3,Cash,In-House,Rainy,Medium,Evening,Express,FIRST50,Percentage,Ingredient Delay,
O000259,C01515,K048,R0012,2026-04-20,40,50,Delivered,758,30,466,4.8,4,Cash,Shadowfax,Rainy,Low,Evening,Express,FESTIVE20,No Discount,Equipment Issue,Traffic
O000260,C01030,K015,R0153,2026-11-04,36,17,Delivered,900,22,640,3.6,5,UPI,Dunzo,Rainy,Medium,Dinner,Normal,FIRST50,Flat,Ingredient Delay,
O000261,C01915,K047,R0036,2026-11-01,18,38,Delivered,208,11,154,4.6,14,UPI,Shadowfax,Sunny,Medium,Evening,Express,NONE,No Discount,,Customer Unavailable
O000262,C02560,K031,R0275,2025-12-08,28,50,Delivered,565,168,325,4.1,10,Cash,Shadowfax,Cloudy,High,Dinner,Express,SAVE50,Flat,Staff Shortage,Traffic
O000263,C02751,K041,R0180,2025-02-17,22,32,Delivered,678,12,456,4.4,3,UPI,In-House,Cloudy,High,Evening,Express,NONE,Flat,,Customer Unavailable
O000264,C01087,K036,R0100,2026-08-24,22,28,Delivered,1209,188,744,4.7,10,Cash,Porter,Cloudy,Medium,Lunch,Express,SAVE50,No Discount,,
O000265,C01410,K012,R0410,2025-07-21,36,53,Delivered,650,8,419,4.1,15,UPI,Shadowfax,Sunny,High,Breakfast,Express,FESTIVE20,Percentage,Ingredient Delay,Traffic
O000266,C01696,K029,R0139,2025-11-14,11,58,Delivered,253,161,143,4.2,14,Debit Card,In-House,Rainy,Medium,Evening,Normal,WELCOME100,Percentage,,Traffic
O000267,C02036,K035,R0073,2025-03-20,14,60,Delivered,663,71,479,5.0,7,Credit Card,Dunzo,Cloudy,High,Evening,Normal,FIRST50,Percentage,,Heavy Rain
O000268,C01397,K014,R0240,2026-03-29,25,51,Delivered,816,43,449,3.4,2,Credit Card,Porter,Rainy,Medium,Breakfast,Normal,FIRST50,Flat,,Traffic
O000269,C01900,K045,R0337,2025-07-12,13,41,Delivered,721,57,431,4.9,7,Credit Card,Dunzo,Cloudy,Medium,Evening,Express,FIRST50,Flat,,Traffic
O000270,C02263,K028,R0098,2026-01-26,32,59,Delivered,773,42,570,4.6,9,Wallet,Dunzo,Sunny,Low,Dinner,Normal,WELCOME100,Percentage,Equipment Issue,Traffic
O000271,C01702,K044,R0297,2025-05-17,24,60,Delivered,405,33,235,4.4,12,UPI,In-House,Sunny,Medium,Breakfast,Express,NONE,Percentage,,Customer Unavailable
O000272,C02623,K034,R0451,2025-04-23,38,21,Delivered,1043,72,700,4.7,4,Credit Card,Dunzo,Cloudy,Medium,Evening,Express,WELCOME100,No Discount,High Order Volume,
O000273,C00119,K028,R0468,2026-12-15,30,57,Delivered,1190,117,758,4.7,4,UPI,Porter,Cloudy,Low,Lunch,Express,FESTIVE20,No Discount,Equipment Issue,Customer Unavailable
O000274,C00748,K050,R0484,2025-05-03,26,22,Delivered,1028,20,632,3.7,4,Credit Card,Shadowfax,Rainy,High,Evening,Normal,FIRST50,Percentage,Equipment Issue,
O000275,C00351,K020,R0008,2025-07-24,31,59,Delivered,279,10,215,3.9,3,Cash,In-House,Sunny,High,Breakfast,Normal,FIRST50,Flat,High Order Volume,Rider Delay
O000276,C00586,K046,R0361,2025-05-08,32,38,Delivered,323,100,254,3.4,2,Wallet,In-House,Rainy,Medium,Lunch,Normal,NONE,No Discount,Staff Shortage,Traffic
O000277,C02100,K003,R0290,2026-04-20,17,32,Delivered,1430,64,797,3.7,12,UPI,Dunzo,Rainy,High,Evening,Normal,FIRST50,No Discount,,Heavy Rain
O000278,C01750,K030,R0109,2025-07-23,35,23,Delivered,454,116,250,3.9,8,Credit Card,In-House,Sunny,High,Lunch,Normal,SAVE50,No Discount,Equipment Issue,
O000279,C00506,K048,R0115,2025-07-24,36,21,Cancelled,749,175,451,3.1,8,Cash,Shadowfax,Rainy,High,Evening,Normal,SAVE50,Flat,High Order Volume,Customer Unavailable
O000280,C02415,K004,R0128,2026-12-15,23,57,Delivered,1194,133,890,4.1,6,UPI,Dunzo,Sunny,Low,Dinner,Normal,SAVE50,Percentage,,Customer Unavailable
O000281,C02673,K008,R0411,2025-03-23,40,51,Delivered,1414,54,1037,4.8,7,Credit Card,Shadowfax,Sunny,Medium,Evening,Normal,NONE,No Discount,Equipment Issue,Heavy Rain
O000282,C01227,K004,R0304,2026-07-30,28,15,Delivered,673,56,449,4.8,3,Wallet,Shadowfax,Rainy,High,Lunch,Normal,FIRST50,Flat,Ingredient Delay,
O000283,C01681,K003,R0352,2026-04-14,20,50,Delivered,330,119,212,4.4,14,Debit Card,Porter,Sunny,High,Dinner,Normal,SAVE50,No Discount,,Traffic
O000284,C01999,K034,R0369,2026-06-10,40,35,Delivered,438,172,299,4.2,14,Wallet,In-House,Rainy,Low,Breakfast,Normal,WELCOME100,No Discount,Equipment Issue,Traffic
O000285,C02413,K027,R0446,2025-09-27,12,47,Delivered,1221,50,888,3.0,4,UPI,In-House,Sunny,Medium,Dinner,Normal,NONE,Percentage,,Rider Delay
O000286,C02650,K017,R0378,2025-08-22,32,40,Cancelled,828,132,569,4.5,12,Credit Card,Dunzo,Rainy,Medium,Dinner,Express,FIRST50,No Discount,High Order Volume,Rider Delay
O000287,C00631,K020,R0123,2025-01-14,16,58,Cancelled,1100,83,678,4.6,14,Debit Card,Porter,Rainy,High,Dinner,Express,SAVE50,No Discount,,Rider Delay
O000288,C00163,K020,R0327,2026-08-17,13,44,Cancelled,225,15,124,4.6,5,Wallet,Shadowfax,Cloudy,High,Lunch,Express,WELCOME100,No Discount,,Rider Delay
O000289,C00443,K009,R0130,2025-12-03,35,29,Delivered,1100,189,656,4.8,3,Cash,In-House,Cloudy,High,Lunch,Express,FIRST50,No Discount,Staff Shortage,
O000290,C01046,K034,R0051,2026-10-17,32,26,Delivered,1499,149,1192,4.8,3,UPI,Porter,Rainy,High,Evening,Normal,FIRST50,Percentage,High Order Volume,
O000291,C01938,K009,R0413,2025-06-02,10,51,Delivered,1421,47,1059,4.0,10,UPI,In-House,Cloudy,Medium,Evening,Express,FIRST50,No Discount,,Heavy Rain
O000292,C01825,K009,R0020,2026-05-30,39,28,Delivered,1443,183,840,3.8,13,UPI,Porter,Cloudy,Medium,Evening,Normal,WELCOME100,Percentage,High Order Volume,
O000293,C02567,K002,R0343,2026-07-22,37,19,Delivered,223,76,140,3.8,11,UPI,Shadowfax,Sunny,Medium,Evening,Express,FIRST50,Flat,High Order Volume,
O000294,C02694,K049,R0500,2026-01-20,10,31,Delivered,1492,68,920,4.9,7,Credit Card,Porter,Cloudy,Low,Evening,Express,NONE,Flat,,Rider Delay
O000295,C00260,K028,R0035,2025-11-18,39,42,Delivered,900,32,508,4.5,7,Wallet,Dunzo,Rainy,Medium,Evening,Normal,WELCOME100,Percentage,High Order Volume,Heavy Rain
O000296,C00570,K017,R0081,2026-07-13,20,58,Delivered,1390,152,1078,4.8,3,Wallet,In-House,Cloudy,Low,Breakfast,Express,SAVE50,Flat,,Rider Delay
O000297,C01698,K024,R0198,2026-05-06,20,56,Delivered,342,171,262,4.6,5,Credit Card,Porter,Cloudy,High,Evening,Normal,FIRST50,No Discount,,Customer Unavailable
O000298,C01920,K043,R0450,2026-10-07,21,28,Delivered,808,170,583,4.4,13,UPI,Dunzo,Sunny,High,Dinner,Express,FIRST50,No Discount,,
O000299,C02817,K042,R0082,2025-10-24,35,21,Delivered,1389,123,802,3.7,11,Debit Card,Porter,Rainy,Low,Dinner,Express,NONE,Percentage,Equipment Issue,
O000300,C00722,K030,R0118,2026-10-13,32,30,Delivered,1028,150,772,4.6,2,Wallet,Porter,Sunny,High,Lunch,Normal,FIRST50,Flat,Ingredient Delay,
O000301,C00944,K028,R0495,2026-03-25,39,15,Cancelled,634,48,400,3.4,7,Debit Card,Shadowfax,Sunny,Medium,Breakfast,Normal,SAVE50,Flat,High Order Volume,Rider Delay
